period_start_utc,price_real,pred_produccion,pred_agrupado,pred_por_hora,pred_redes,pred_mezcla,pred_mezcla_calibrada,filtro_precio_cero
2026-01-30 09:45:00,3.780,9.969,15.763,9.630,2.582,9.969,9.969,False
2026-01-30 10:00:00,3.780,11.834,14.541,16.394,3.664,11.834,11.834,False
2026-01-30 10:15:00,3.780,11.309,13.817,16.476,2.798,11.309,11.309,False
2026-01-30 10:30:00,3.600,11.483,14.045,17.983,1.566,11.483,11.483,False
2026-01-30 10:45:00,2.970,10.200,13.436,15.946,0.140,10.200,10.200,False
2026-01-30 11:00:00,2.580,11.006,12.150,19.978,0.511,11.006,11.006,False
2026-01-30 11:15:00,2.450,11.256,12.207,20.876,0.367,11.256,11.256,False
2026-01-30 11:30:00,1.980,10.972,11.793,20.834,0.014,10.972,10.972,False
2026-01-30 11:45:00,1.980,9.145,9.902,18.463,-1.181,9.145,9.145,False
2026-01-30 12:00:00,1.500,10.599,11.752,17.616,2.045,10.599,10.599,False
2026-01-30 12:15:00,1.500,11.181,12.602,17.656,2.811,11.181,11.181,False
2026-01-30 12:30:00,1.480,10.964,12.752,16.643,2.903,10.964,10.964,False
2026-01-30 12:45:00,1.340,10.538,11.868,16.648,2.656,10.538,10.538,False
2026-01-30 13:00:00,0.920,10.619,10.209,12.785,8.998,10.619,10.619,False
2026-01-30 13:15:00,1.000,11.501,11.101,12.779,10.757,11.501,11.501,False
2026-01-30 13:30:00,0.990,12.194,10.957,14.269,11.767,12.194,12.194,False
2026-01-30 13:45:00,1.000,13.060,12.588,14.763,11.988,13.060,13.060,False
2026-01-30 14:00:00,1.000,12.867,10.914,12.872,15.467,12.867,12.867,False
2026-01-30 14:15:00,1.440,13.850,11.080,15.748,15.644,13.850,13.850,False
2026-01-30 14:30:00,1.980,15.082,12.717,16.834,16.485,15.082,15.082,False
2026-01-30 14:45:00,2.580,18.048,15.160,23.064,16.883,18.048,18.048,False
2026-01-30 15:00:00,2.580,16.121,10.935,16.218,22.939,16.121,16.121,False
2026-01-30 15:15:00,3.000,17.766,12.825,19.174,22.945,17.766,17.766,False
2026-01-30 15:30:00,2.760,21.232,17.278,23.775,23.960,21.232,21.232,False
2026-01-30 15:45:00,1.000,24.930,23.124,27.545,24.724,24.930,24.930,False
2026-01-30 16:00:00,1.000,26.470,26.527,24.032,28.831,26.470,26.470,False
2026-01-30 16:15:00,1.000,28.591,28.398,27.235,30.205,28.591,28.591,False
2026-01-30 16:30:00,1.000,31.198,30.354,31.361,32.161,31.198,31.198,False
2026-01-30 16:45:00,1.340,30.166,30.878,26.189,33.192,30.166,30.166,False
2026-01-30 17:00:00,1.000,37.721,38.234,32.355,42.401,37.721,37.721,False
2026-01-30 17:15:00,1.000,35.667,38.091,24.661,43.442,35.667,35.667,False
2026-01-30 17:30:00,1.340,36.555,39.042,25.801,43.994,36.555,36.555,False
2026-01-30 17:45:00,4.500,36.949,37.939,26.101,46.477,36.949,36.949,False
2026-01-30 18:00:00,17.200,46.547,42.501,48.954,49.536,46.547,46.547,False
2026-01-30 18:15:00,18.780,47.451,43.732,50.547,49.315,47.451,47.451,False
2026-01-30 18:30:00,18.780,49.466,46.529,51.853,50.996,49.466,49.466,False
2026-01-30 18:45:00,20.290,49.926,48.402,50.910,50.972,49.926,49.926,False
2026-01-30 19:00:00,21.300,48.907,44.776,57.056,46.267,48.907,48.907,False
2026-01-30 19:15:00,21.940,48.941,45.318,57.352,45.361,48.941,48.941,False
2026-01-30 19:30:00,21.940,48.422,44.548,56.810,45.200,48.422,48.422,False
2026-01-30 19:45:00,21.940,48.262,43.548,56.780,46.030,48.262,48.262,False
2026-01-30 20:00:00,21.300,36.919,36.890,36.404,37.471,36.919,36.919,False
2026-01-30 20:15:00,21.300,38.330,35.295,43.588,37.118,38.330,38.330,False
2026-01-30 20:30:00,20.360,37.661,34.304,43.386,36.414,37.661,37.661,False
2026-01-30 20:45:00,20.360,38.170,39.593,39.670,34.774,38.170,38.170,False
2026-01-30 21:00:00,20.290,32.255,33.369,36.432,26.591,32.255,32.255,False
2026-01-30 21:15:00,19.160,31.447,32.258,36.214,25.597,31.447,31.447,False
2026-01-30 21:30:00,17.200,29.926,30.690,34.560,24.273,29.926,29.926,False
2026-01-30 21:45:00,6.000,28.137,28.415,32.731,23.171,28.137,28.137,False
2026-01-30 22:00:00,7.960,18.952,19.102,24.318,13.386,18.952,18.952,False
2026-01-30 22:15:00,4.500,15.458,13.322,21.122,12.643,15.458,15.458,False
2026-01-30 22:30:00,1.000,12.926,8.826,19.862,11.456,12.926,12.926,False
2026-01-30 22:45:00,1.000,11.767,6.111,19.692,11.384,11.767,11.767,False
2026-01-30 23:00:00,0.030,7.966,5.165,4.031,15.636,7.966,7.966,False
2026-01-30 23:15:00,0.000,7.662,5.155,2.995,15.672,7.662,7.662,False
2026-01-30 23:30:00,0.000,7.534,5.309,2.959,15.077,7.534,7.534,False
2026-01-30 23:45:00,0.000,6.205,3.953,1.071,14.343,6.205,6.205,False
2026-01-31 00:00:00,0.000,6.919,6.344,5.263,9.341,6.919,6.919,False
2026-01-31 00:15:00,0.000,6.916,6.395,4.892,9.633,6.916,6.916,False
2026-01-31 00:30:00,-0.010,6.628,6.236,4.241,9.539,6.628,6.628,False
2026-01-31 00:45:00,-0.020,5.861,5.058,3.610,9.185,5.861,5.861,False
2026-01-31 01:00:00,0.000,4.534,4.834,1.521,7.147,4.534,4.534,False
2026-01-31 01:15:00,0.000,4.275,4.397,1.473,6.914,4.275,4.275,False
2026-01-31 01:30:00,-0.010,4.345,4.895,1.451,6.505,4.345,4.345,False
2026-01-31 01:45:00,-0.010,3.706,4.581,0.445,5.801,3.706,3.706,False
2026-01-31 02:00:00,-0.010,5.093,4.172,4.121,7.292,5.093,5.093,False
2026-01-31 02:15:00,-0.020,4.905,4.214,3.994,6.738,4.905,4.905,False
2026-01-31 02:30:00,-0.020,4.584,4.156,3.574,6.163,4.584,4.584,False
2026-01-31 02:45:00,-0.020,4.325,3.677,3.549,5.964,4.325,4.325,False
2026-01-31 03:00:00,-0.020,5.663,4.031,5.118,8.386,5.663,5.663,False
2026-01-31 03:15:00,-0.030,5.635,4.308,4.675,8.366,5.635,5.635,False
2026-01-31 03:30:00,-0.030,5.822,4.534,4.716,8.646,5.822,5.822,False
2026-01-31 03:45:00,-0.030,5.857,4.782,4.660,8.488,5.857,5.857,False
2026-01-31 04:00:00,-0.420,4.309,3.107,2.519,7.701,4.309,4.309,False
2026-01-31 04:15:00,-0.420,4.896,3.361,3.689,8.148,4.896,4.896,False
2026-01-31 04:30:00,-0.420,6.127,3.870,6.623,8.638,6.127,6.127,False
2026-01-31 04:45:00,-0.420,6.757,4.056,8.189,8.926,6.757,6.757,False
2026-01-31 05:00:00,-0.350,1.579,1.659,-4.424,7.475,1.579,1.579,False
2026-01-31 05:15:00,-0.170,1.810,1.472,-4.131,8.202,1.810,1.810,False
2026-01-31 05:30:00,-0.150,2.004,1.571,-3.942,8.528,2.004,2.004,False
2026-01-31 05:45:00,-0.100,2.235,1.922,-3.561,8.447,2.235,2.235,False
2026-01-31 06:00:00,-0.010,3.433,2.536,-0.895,8.958,3.433,3.433,False
2026-01-31 06:15:00,0.000,4.777,3.820,0.512,10.318,4.777,4.777,False
2026-01-31 06:30:00,0.000,4.794,3.538,0.947,10.316,4.794,4.794,False
2026-01-31 06:45:00,0.000,4.892,3.622,1.527,9.950,4.892,4.892,False
2026-01-31 07:00:00,0.000,5.931,3.651,2.522,12.380,5.931,5.931,False
2026-01-31 07:15:00,0.000,6.221,4.063,2.678,12.643,6.221,6.221,False
2026-01-31 07:30:00,0.000,5.691,3.495,1.667,12.643,5.691,5.691,False
2026-01-31 07:45:00,0.000,5.722,5.002,0.237,12.168,5.722,5.722,False
2026-01-31 08:00:00,0.000,3.745,1.587,2.607,7.762,3.745,3.745,False
2026-01-31 08:15:00,-0.010,3.614,2.341,0.552,8.374,3.614,3.614,False
2026-01-31 08:30:00,-0.020,3.225,1.862,0.957,7.309,3.225,3.225,False
2026-01-31 08:45:00,-0.420,2.489,0.983,0.541,6.444,2.489,2.489,False
2026-01-31 09:00:00,-0.150,0.903,3.701,0.548,-2.473,0.903,0.903,False
2026-01-31 09:15:00,-0.420,1.134,4.065,0.624,-2.264,1.134,1.134,False
2026-01-31 09:30:00,-0.420,1.198,4.397,0.663,-2.533,1.198,1.198,False
2026-01-31 09:45:00,-0.420,0.158,3.322,-0.325,-3.578,0.158,0.158,False
2026-01-31 10:00:00,-0.420,-0.553,3.474,-0.864,-5.613,-0.553,-0.553,False
2026-01-31 10:15:00,-0.420,-0.650,3.512,-0.969,-5.880,-0.650,-0.650,False
2026-01-31 10:30:00,-0.420,-0.851,3.773,-1.783,-6.084,-0.851,-0.851,False
2026-01-31 10:45:00,-0.500,-1.313,3.392,-2.182,-6.717,-1.313,-1.313,False
2026-01-31 11:00:00,-0.500,0.942,4.237,1.349,-3.860,0.942,0.942,False
2026-01-31 11:15:00,-0.420,1.051,4.350,1.358,-3.654,1.051,1.051,False
2026-01-31 11:30:00,-0.420,-0.276,1.226,1.336,-3.890,-0.276,-0.276,False
2026-01-31 11:45:00,-0.350,-0.460,1.336,0.704,-4.019,-0.460,-0.460,False
2026-01-31 12:00:00,-0.240,1.300,0.975,5.095,-2.063,1.300,1.300,False
2026-01-31 12:15:00,-0.190,1.843,1.695,5.178,-1.297,1.843,1.843,False
2026-01-31 12:30:00,-0.190,2.041,1.718,5.579,-1.067,2.041,2.041,False
2026-01-31 12:45:00,-0.190,2.348,2.198,6.646,-1.749,2.348,2.348,False
2026-01-31 13:00:00,-0.190,0.615,1.370,0.907,-0.685,0.615,0.615,False
2026-01-31 13:15:00,-0.190,1.511,2.422,1.350,0.458,1.511,1.511,False
2026-01-31 13:30:00,-0.170,2.046,2.386,2.494,1.145,2.046,2.046,False
2026-01-31 13:45:00,-0.170,-0.205,3.661,3.539,1.083,2.851,2.851,True
2026-01-31 14:00:00,-0.170,-0.205,2.797,1.977,-0.403,1.591,1.591,True
2026-01-31 14:15:00,-0.170,2.212,3.101,3.236,0.004,2.212,2.212,False
2026-01-31 14:30:00,-0.170,2.665,3.048,4.222,0.597,2.665,2.665,False
2026-01-31 14:45:00,-0.150,5.049,7.559,5.777,0.974,5.049,5.049,False
2026-01-31 15:00:00,-0.130,-0.205,7.191,1.723,6.121,5.229,5.229,True
2026-01-31 15:15:00,-0.020,6.072,7.362,3.736,6.687,6.072,6.072,False
2026-01-31 15:30:00,0.000,7.140,8.159,5.600,7.323,7.140,7.140,False
2026-01-31 15:45:00,0.000,7.852,7.889,7.876,7.778,7.852,7.852,False
2026-01-31 16:00:00,0.000,11.555,9.505,7.481,18.362,11.555,11.555,False
2026-01-31 16:15:00,0.000,12.336,10.370,7.976,19.317,12.336,12.336,False
2026-01-31 16:30:00,0.160,13.162,10.296,8.914,21.232,13.162,13.162,False
2026-01-31 16:45:00,1.580,15.339,12.132,11.650,23.304,15.339,15.339,False
2026-01-31 17:00:00,1.980,24.584,22.961,19.718,31.613,24.584,24.584,False
2026-01-31 17:15:00,3.780,26.503,25.087,20.944,33.949,26.503,26.503,False
2026-01-31 17:30:00,14.000,26.959,25.043,21.506,34.966,26.959,26.959,False
2026-01-31 17:45:00,16.400,28.728,28.312,21.732,36.280,28.728,28.728,False
2026-01-31 18:00:00,25.680,37.871,38.444,30.790,44.188,37.871,37.871,False
2026-01-31 18:15:00,26.000,39.035,38.829,34.117,44.229,39.035,39.035,False
2026-01-31 18:30:00,30.000,39.343,38.964,34.785,44.406,39.343,39.343,False
2026-01-31 18:45:00,35.000,38.737,38.615,33.036,44.600,38.737,38.737,False
2026-01-31 19:00:00,35.000,45.871,44.512,43.341,50.211,45.871,45.871,False
2026-01-31 19:15:00,35.000,45.626,44.941,43.238,48.927,45.626,45.626,False
2026-01-31 19:30:00,35.000,45.257,44.904,43.078,47.908,45.257,45.257,False
2026-01-31 19:45:00,35.000,44.191,44.306,41.492,46.738,44.191,44.191,False
2026-01-31 20:00:00,35.000,45.703,43.686,37.852,56.243,45.703,45.703,False
2026-01-31 20:15:00,35.000,45.186,43.686,37.364,55.008,45.186,45.186,False
2026-01-31 20:30:00,29.420,45.419,44.968,37.561,53.878,45.419,45.419,False
2026-01-31 20:45:00,29.420,43.340,42.807,35.255,52.137,43.340,43.340,False
2026-01-31 21:00:00,25.900,51.757,48.854,56.169,51.214,51.757,51.757,False
2026-01-31 21:15:00,25.300,50.796,48.725,55.895,48.457,50.796,50.796,False
2026-01-31 21:30:00,18.200,50.120,48.350,55.868,46.731,50.120,50.120,False
2026-01-31 21:45:00,16.400,45.957,46.668,49.038,41.926,45.957,45.957,False
2026-01-31 22:00:00,14.000,42.876,46.216,42.002,39.296,42.876,42.876,False
2026-01-31 22:15:00,5.630,42.512,46.420,42.664,37.148,42.512,42.512,False
2026-01-31 22:30:00,3.600,38.589,40.423,39.066,35.665,38.589,38.589,False
2026-01-31 22:45:00,4.400,37.260,38.281,38.711,34.446,37.260,37.260,False
2026-01-31 23:00:00,3.780,23.872,24.002,16.156,31.416,23.872,23.872,False
2026-01-31 23:15:00,2.500,22.930,23.328,15.475,29.854,22.930,22.930,False
2026-01-31 23:30:00,2.200,22.004,22.839,14.397,28.499,22.004,22.004,False
2026-01-31 23:45:00,1.980,21.410,22.911,13.465,27.353,21.410,21.410,False
2026-02-01 00:00:00,1.500,9.223,6.763,16.109,5.045,9.223,9.223,False
2026-02-01 00:15:00,1.200,8.536,6.734,14.887,3.514,8.536,8.536,False
2026-02-01 00:30:00,0.920,7.809,6.496,13.985,1.828,7.809,7.809,False
2026-02-01 00:45:00,0.910,7.199,6.392,13.001,0.512,7.199,7.199,False
2026-02-01 01:00:00,0.910,7.510,7.478,8.460,6.162,7.510,7.510,False
2026-02-01 01:15:00,0.800,6.815,7.214,7.526,4.754,6.815,6.815,False
2026-02-01 01:30:00,0.450,6.421,7.203,7.359,3.059,6.421,6.421,False
2026-02-01 01:45:00,0.200,5.785,6.889,6.554,1.873,5.785,5.785,False
2026-02-01 02:00:00,0.180,6.705,7.416,5.406,6.879,6.705,6.705,False
2026-02-01 02:15:00,0.160,6.301,7.071,5.455,5.645,6.301,6.301,False
2026-02-01 02:30:00,0.120,6.001,7.268,5.366,3.784,6.001,6.001,False
2026-02-01 02:45:00,0.100,5.691,6.939,5.510,2.840,5.691,5.691,False
2026-02-01 03:00:00,0.090,6.918,7.664,5.605,7.023,6.918,6.918,False
2026-02-01 03:15:00,0.090,6.793,7.854,5.775,5.669,6.793,6.793,False
2026-02-01 03:30:00,0.090,6.553,7.924,5.881,4.133,6.553,6.553,False
2026-02-01 03:45:00,0.090,6.776,8.491,6.388,3.068,6.776,6.776,False
2026-02-01 04:00:00,0.090,8.098,9.543,5.186,8.854,8.098,8.098,False
2026-02-01 04:15:00,0.090,8.508,9.818,6.229,8.652,8.508,8.508,False
2026-02-01 04:30:00,0.090,8.196,9.684,7.221,5.938,8.196,8.196,False
2026-02-01 04:45:00,0.090,8.197,9.894,7.609,4.835,8.197,8.197,False
2026-02-01 05:00:00,0.120,7.788,7.520,6.552,10.312,7.788,7.788,False
2026-02-01 05:15:00,0.120,7.583,7.520,6.428,9.475,7.583,7.583,False
2026-02-01 05:30:00,0.180,7.141,7.451,6.316,7.602,7.141,7.141,False
2026-02-01 05:45:00,0.180,7.121,7.637,6.830,6.267,7.121,7.121,False
2026-02-01 06:00:00,0.220,10.514,10.289,5.494,18.608,10.514,10.514,False
2026-02-01 06:15:00,0.250,11.754,10.462,10.418,16.990,11.754,11.754,False
2026-02-01 06:30:00,0.250,11.543,10.528,10.794,15.202,11.543,11.543,False
2026-02-01 06:45:00,0.500,11.564,10.836,11.265,13.831,11.564,11.564,False
2026-02-01 07:00:00,0.250,19.946,16.324,23.913,23.052,19.946,19.946,False
2026-02-01 07:15:00,0.500,20.065,16.825,23.985,22.287,20.065,20.065,False
2026-02-01 07:30:00,0.700,19.947,16.700,23.772,22.328,19.947,19.947,False
2026-02-01 07:45:00,0.700,19.775,16.602,24.282,20.947,19.775,19.775,False
2026-02-01 08:00:00,0.900,20.887,17.755,17.322,34.066,20.887,20.887,False
2026-02-01 08:15:00,0.870,21.264,18.325,18.502,32.753,21.264,21.264,False
2026-02-01 08:30:00,1.100,20.773,18.062,17.477,32.496,20.773,20.773,False
2026-02-01 08:45:00,1.100,19.412,16.878,14.786,32.684,19.412,19.412,False
2026-02-01 09:00:00,1.200,39.915,29.063,52.351,48.391,39.915,39.915,False
2026-02-01 09:15:00,1.300,39.730,29.002,51.566,48.795,39.730,39.730,False
2026-02-01 09:30:00,1.300,39.520,30.075,48.783,49.235,39.520,39.520,False
2026-02-01 09:45:00,1.500,38.534,28.989,47.983,48.226,38.534,38.534,False
2026-02-01 10:00:00,1.700,42.058,34.856,48.459,50.461,42.058,42.058,False
2026-02-01 10:15:00,1.800,41.849,34.909,48.032,49.923,41.849,41.849,False
2026-02-01 10:30:00,1.840,41.204,34.725,47.242,48.343,41.204,41.204,False
2026-02-01 10:45:00,1.800,39.732,34.295,44.340,46.410,39.732,39.732,False
2026-02-01 11:00:00,1.700,34.137,23.807,44.662,44.175,34.137,34.137,False
2026-02-01 11:15:00,1.840,33.643,23.800,44.288,42.283,33.643,33.643,False
2026-02-01 11:30:00,1.840,33.241,23.697,44.104,40.804,33.241,33.241,False
2026-02-01 11:45:00,1.840,32.758,23.243,43.964,39.740,32.758,32.758,False
2026-02-01 12:00:00,1.980,32.171,20.459,46.103,40.552,32.171,32.171,False
2026-02-01 12:15:00,2.100,32.082,20.546,46.186,39.767,32.082,32.082,False
2026-02-01 12:30:00,2.100,31.988,20.354,45.678,40.537,31.988,31.988,False
2026-02-01 12:45:00,2.000,31.811,20.196,45.888,39.733,31.811,31.811,False
2026-02-01 13:00:00,2.000,31.942,20.579,44.363,41.717,31.942,31.942,False
2026-02-01 13:15:00,2.100,32.260,20.669,45.454,41.447,32.260,32.260,False
2026-02-01 13:30:00,2.100,32.225,20.514,45.703,41.283,32.225,32.225,False
2026-02-01 13:45:00,1.980,32.299,20.496,46.303,40.801,32.299,32.299,False
2026-02-01 14:00:00,1.800,30.955,20.786,41.796,40.116,30.955,30.955,False
2026-02-01 14:15:00,1.800,31.226,20.711,42.729,40.259,31.226,31.226,False
2026-02-01 14:30:00,1.700,31.748,21.415,43.335,40.198,31.748,31.748,False
2026-02-01 14:45:00,1.700,33.357,22.512,46.973,40.047,33.357,33.357,False
2026-02-01 15:00:00,1.700,37.337,28.726,46.840,44.612,37.337,37.337,False
2026-02-01 15:15:00,1.500,42.984,33.563,56.596,46.117,42.984,42.984,False
2026-02-01 15:30:00,1.500,43.837,34.922,56.986,46.402,43.837,43.837,False
2026-02-01 15:45:00,1.500,44.439,35.632,57.897,46.267,44.439,44.439,False
2026-02-01 16:00:00,1.100,48.583,41.506,54.614,57.228,48.583,48.583,False
2026-02-01 16:15:00,1.100,50.864,45.516,55.069,57.927,50.864,50.864,False
2026-02-01 16:30:00,1.100,52.484,48.248,55.513,58.532,52.484,52.484,False
2026-02-01 16:45:00,1.100,53.683,49.720,56.666,59.116,53.683,53.683,False
2026-02-01 17:00:00,0.200,66.146,61.743,67.482,75.148,66.146,66.146,False
2026-02-01 17:15:00,0.250,67.602,64.244,69.470,73.194,67.602,67.602,False
2026-02-01 17:30:00,0.500,69.515,67.723,69.196,74.475,69.515,69.515,False
2026-02-01 17:45:00,0.700,70.818,69.099,71.609,73.930,70.818,70.818,False
2026-02-01 18:00:00,1.100,83.852,84.626,81.126,86.006,83.852,83.852,False
2026-02-01 18:15:00,1.200,83.674,84.688,81.218,84.821,83.674,83.674,False
2026-02-01 18:30:00,1.100,84.200,85.958,81.029,84.560,84.200,84.200,False
2026-02-01 18:45:00,1.200,84.564,86.605,80.998,84.807,84.564,84.564,False
2026-02-01 19:00:00,1.300,90.662,89.503,90.605,93.644,90.662,90.662,False
2026-02-01 19:15:00,1.300,89.932,89.404,90.078,91.035,89.932,89.932,False
2026-02-01 19:30:00,1.300,89.134,88.956,89.521,88.999,89.134,89.134,False
2026-02-01 19:45:00,1.300,88.034,88.481,88.895,85.626,88.034,88.034,False
2026-02-01 20:00:00,1.300,83.964,78.308,94.299,82.603,83.964,83.964,False
2026-02-01 20:15:00,1.200,83.269,78.396,93.952,79.426,83.269,83.269,False
2026-02-01 20:30:00,1.200,79.995,75.272,91.551,74.468,79.995,79.995,False
2026-02-01 20:45:00,1.200,77.236,74.516,86.062,70.798,77.236,77.236,False
2026-02-01 21:00:00,1.100,54.890,51.086,61.320,54.755,54.890,54.890,False
2026-02-01 21:15:00,0.870,53.698,51.096,59.521,51.466,53.698,53.698,False
2026-02-01 21:30:00,0.700,50.736,46.586,60.586,46.336,50.736,50.736,False
2026-02-01 21:45:00,0.200,46.505,43.803,54.112,41.848,46.505,46.505,False
2026-02-01 22:00:00,0.120,24.706,24.552,24.059,26.061,24.706,24.706,False
2026-02-01 22:15:00,0.090,21.210,22.983,18.648,20.622,21.210,21.210,False
2026-02-01 22:30:00,0.030,19.024,19.696,19.012,17.362,19.024,19.024,False
2026-02-01 22:45:00,0.010,16.872,17.253,17.505,14.972,16.872,16.872,False
2026-02-01 23:00:00,-0.010,10.822,11.119,8.173,14.053,10.822,10.822,False
2026-02-01 23:15:00,-0.030,9.734,11.052,6.274,11.631,9.734,9.734,False
2026-02-01 23:30:00,-0.120,9.268,11.276,5.597,9.755,9.268,9.268,False
2026-02-01 23:45:00,-0.130,7.918,10.346,3.466,8.526,7.918,7.918,False
2026-02-02 00:00:00,-0.140,5.268,4.733,9.997,-0.490,5.268,5.268,False
2026-02-02 00:15:00,-0.150,4.462,4.707,8.987,-2.938,4.462,4.462,False
2026-02-02 00:30:00,-0.150,3.010,2.870,7.855,-3.907,3.010,3.010,False
2026-02-02 00:45:00,-0.200,2.283,2.605,6.252,-4.475,2.283,2.283,False
2026-02-02 01:00:00,-0.200,0.662,2.266,3.264,-7.252,0.662,0.662,False
2026-02-02 01:15:00,-0.210,0.244,2.541,2.711,-9.200,0.244,0.244,False
2026-02-02 01:30:00,-0.250,-1.134,0.929,1.392,-10.080,-1.134,-1.134,False
2026-02-02 01:45:00,-0.250,-1.760,0.225,0.730,-10.458,-1.760,-1.760,False
2026-02-02 02:00:00,-0.500,-1.012,0.681,2.349,-10.286,-1.012,-1.012,False
2026-02-02 02:15:00,-0.500,-1.176,0.772,2.262,-11.205,-1.176,-1.176,False
2026-02-02 02:30:00,-0.500,-1.222,0.759,2.421,-11.637,-1.222,-1.222,False
2026-02-02 02:45:00,-0.500,-1.359,0.281,2.861,-11.787,-1.359,-1.359,False
2026-02-02 03:00:00,-0.500,-0.200,-0.643,-1.433,-11.094,-2.970,-2.970,True
2026-02-02 03:15:00,-0.500,-0.200,-0.643,-0.920,-11.788,-2.955,-2.955,True
2026-02-02 03:30:00,-0.500,-0.200,-0.702,-0.515,-12.321,-2.969,-2.969,True
2026-02-02 03:45:00,-0.500,-0.200,-0.514,-0.165,-12.885,-2.884,-2.884,True
2026-02-02 04:00:00,-0.500,-0.200,-0.832,-2.182,-7.336,-2.538,-2.538,True
2026-02-02 04:15:00,-0.500,-0.200,-0.832,-2.150,-8.401,-2.741,-2.741,True
2026-02-02 04:30:00,-0.500,-0.200,-0.290,-0.670,-9.098,-2.166,-2.166,True
2026-02-02 04:45:00,-0.500,-0.200,0.431,0.580,-9.660,-1.542,-1.542,True
2026-02-02 05:00:00,-0.500,0.228,1.679,-0.917,-1.682,0.228,0.228,False
2026-02-02 05:15:00,-0.500,-0.200,2.036,-0.459,-2.529,0.374,0.374,True
2026-02-02 05:30:00,-0.500,-0.200,1.738,0.153,-3.656,0.184,0.184,True
2026-02-02 05:45:00,-0.500,0.801,2.734,1.072,-4.440,0.801,0.801,False
2026-02-02 06:00:00,-0.200,2.108,3.313,1.512,-0.010,2.108,2.108,False
2026-02-02 06:15:00,-0.180,3.003,5.020,1.731,-0.133,3.003,3.003,False
2026-02-02 06:30:00,-0.150,3.160,5.106,1.831,0.290,3.160,3.160,False
2026-02-02 06:45:00,-0.130,3.948,6.661,1.144,1.370,3.948,3.948,False
2026-02-02 07:00:00,-0.020,6.592,8.503,4.912,4.336,6.592,6.592,False
2026-02-02 07:15:00,0.000,6.605,8.431,5.659,3.459,6.605,6.605,False
2026-02-02 07:30:00,0.000,6.659,8.352,6.286,2.987,6.659,6.659,False
2026-02-02 07:45:00,0.000,6.326,8.380,5.679,2.163,6.326,6.326,False
2026-02-02 08:00:00,0.030,14.352,10.481,24.119,9.379,14.352,14.352,False
2026-02-02 08:15:00,0.050,13.150,9.231,23.715,7.099,13.150,13.150,False
2026-02-02 08:30:00,0.070,10.773,6.660,22.388,3.636,10.773,10.773,False
2026-02-02 08:45:00,0.090,8.639,5.390,19.408,0.606,8.639,8.639,False
2026-02-02 09:00:00,0.220,11.474,8.349,19.573,7.139,11.474,11.474,False
2026-02-02 09:15:00,0.220,9.512,8.725,14.779,3.581,9.512,9.512,False
2026-02-02 09:30:00,0.220,8.333,8.181,13.616,0.787,8.333,8.333,False
2026-02-02 09:45:00,0.220,6.726,6.798,13.289,-3.299,6.726,6.726,False
2026-02-02 10:00:00,0.080,9.109,5.634,15.770,7.806,9.109,9.109,False
2026-02-02 10:15:00,0.070,8.096,5.302,14.672,5.214,8.096,8.096,False
2026-02-02 10:30:00,0.050,7.123,4.771,13.756,3.055,7.123,7.123,False
2026-02-02 10:45:00,0.050,5.778,3.989,12.171,0.662,5.778,5.778,False
2026-02-02 11:00:00,0.070,3.728,1.645,4.449,7.852,3.728,3.728,False
2026-02-02 11:15:00,0.070,3.258,1.217,4.423,6.613,3.258,3.258,False
2026-02-02 11:30:00,0.070,2.763,1.002,3.991,5.324,2.763,2.763,False
2026-02-02 11:45:00,0.090,2.337,0.689,3.765,4.317,2.337,2.337,False
2026-02-02 12:00:00,0.050,3.422,1.786,7.874,0.835,3.422,3.422,False
2026-02-02 12:15:00,0.030,3.238,1.875,7.704,-0.053,3.238,3.238,False
2026-02-02 12:30:00,0.010,2.866,1.733,7.295,-0.943,2.866,2.866,False
2026-02-02 12:45:00,0.010,2.558,1.688,7.114,-2.102,2.558,2.558,False
2026-02-02 13:00:00,0.010,-0.580,0.450,5.294,-11.963,-0.580,-0.580,False
2026-02-02 13:15:00,0.010,-0.410,0.992,5.021,-12.062,-0.410,-0.410,False
2026-02-02 13:30:00,0.010,0.067,0.999,6.654,-12.144,0.067,0.067,False
2026-02-02 13:45:00,0.010,1.264,2.103,9.251,-12.815,1.264,1.264,False
2026-02-02 14:00:00,0.010,0.041,1.527,5.711,-12.179,0.041,0.041,False
2026-02-02 14:15:00,0.010,1.173,2.972,7.229,-12.412,1.173,1.173,False
2026-02-02 14:30:00,0.010,1.260,2.749,8.470,-13.279,1.260,1.260,False
2026-02-02 14:45:00,0.030,2.252,4.259,9.236,-13.241,2.252,2.252,False
2026-02-02 15:00:00,0.050,0.168,2.414,1.845,-7.963,0.168,0.168,False
2026-02-02 15:15:00,0.570,0.742,3.026,2.663,-7.853,0.742,0.742,False
2026-02-02 15:30:00,0.910,3.255,4.496,7.971,-6.922,3.255,3.255,False
2026-02-02 15:45:00,1.980,4.956,6.040,10.375,-5.880,4.956,4.956,False
2026-02-02 16:00:00,0.050,4.298,7.215,5.058,-4.135,4.298,4.298,False
2026-02-02 16:15:00,0.090,4.738,6.896,6.398,-3.149,4.738,4.738,False
2026-02-02 16:30:00,0.570,6.579,8.349,9.827,-2.717,6.579,6.579,False
2026-02-02 16:45:00,0.870,8.854,11.238,10.771,0.022,8.854,8.854,False
2026-02-02 17:00:00,0.950,11.018,8.574,16.340,9.147,11.018,11.018,False
